survey_name,month,interview_date,satis_rating,avg_sat_rating,ease_rating,recommend_rating,login_rating,navig_rating,web_rating,function_rating,feature_rating,security_rating,dept_org_unit,product,zipcode,age,
Digital Banking,2020M10,10/26/2020,6,,6,10,6,6,6,6,6,6,BB ,Loans,78023,57,
Digital Banking,2020M10,10/23/2020,7,,7,10,6,6,6,6,6,6,CB ,Deposits,78229,74,
Digital Banking,2020M10,10/24/2020,5,,7,10,5,5,5,5,5,7,CB ,Deposits,78240,74,
Digital Banking,2020M10,10/28/2020,6,,7,10,7,7,7,7,7,7,CB ,Deposits,78216,55,
Digital Banking,2020M10,10/26/2020,5,,5,8,6,5,5,4,4,5,CB ,Loans,78006,55,
Digital Banking,2020M10,10/27/2020,7,,7,10,7,7,7,6,6,7,CB ,Deposits,78261,61,
Digital Banking,2020M10,10/26/2020,7,,7,10,7,7,7,7,7,7,CB ,Loans,78217,34,
Digital Banking,2020M10,10/30/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,32210,62,
Digital Banking,2020M10,10/26/2020,5,,6,8,7,7,7,7,5,5,CB ,Deposits,79706,39,
Digital Banking,2020M10,10/27/2020,7,,7,10,7,6,6,6,7,7,CB ,Deposits,78213,68,
Digital Banking,2020M10,10/26/2020,6,,7,10,6,5,6,6,6,6,CB ,Deposits,78217,73,
Digital Banking,2020M10,10/30/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78259,71,
Digital Banking,2020M10,10/26/2020,7,,7,10,7,7,6,7,7,7,BB ,Deposits,78130,69,
Digital Banking,2020M10,10/29/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78610,19,
Digital Banking,2020M10,10/28/2020,6,,6,9,7,6,7,6,7,7,CB ,Deposits,78218,62,
Digital Banking,2020M10,10/28/2020,6,,6,9,6,6,3,3,6,6,CB ,Deposits,78244,76,
Digital Banking,2020M10,10/30/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78748,49,
Digital Banking,2020M10,10/30/2020,7,,7,10,7,7,7,7,7,7,BB ,Deposits,78221,66,
Digital Banking,2020M10,10/27/2020,6,,6,9,6,6,5,6,6,6,CB ,Deposits,78638,50,
Digital Banking,2020M10,10/30/2020,2,,3,1,6,6,6,6,6,6,CB ,Deposits,78244,69,
Digital Banking,2020M11,11/3/2020,6,,7,9,7,5,6,6,5,6,CB ,Deposits,78240,52,
Digital Banking,2020M11,11/2/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78023,61,
Digital Banking,2020M11,11/3/2020,7,,7,10,7,6,6,7,7,7,CB ,Deposits,72802,74,
Digital Banking,2020M11,11/3/2020,4,,6,10,7,6,7,4,6,7,CB ,Deposits,78245,51,
Digital Banking,2020M11,11/2/2020,7,,7,10,7,7,7,6,7,7,CB ,Deposits,78154,22,
Digital Banking,2020M11,11/4/2020,5,,7,10,7,6,6,6,7,7,CB ,Deposits,78239,82,
Digital Banking,2020M11,11/3/2020,6,,6,9,6,5,5,6,5,6,CB ,Loans,76133,67,
Digital Banking,2020M11,11/4/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78248,78,
Digital Banking,2020M11,11/4/2020,7,,7,10,7,7,7,7,7,7,CB ,Loans,78640,68,
Digital Banking,2020M11,11/3/2020,5,,6,0,4,5,6,6,6,6,CB ,Deposits,78023,73,
Digital Banking,2020M11,11/6/2020,4,,7,10,7,7,6,3,7,7,CB ,Deposits,78264,31,
Digital Banking,2020M11,11/4/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78209,77,
Digital Banking,2020M11,11/5/2020,5,,6,8,7,7,7,7,7,4,CB ,Deposits,78258,63,
Digital Banking,2020M11,11/4/2020,6,,7,10,7,7,7,7,7,7,CB ,Deposits,78247,66,
Digital Banking,2020M11,11/4/2020,6,,6,9,6,6,5,6,6,6,PB ,Deposits,78232,71,
Digital Banking,2020M11,11/5/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78209,81,
Digital Banking,2020M11,11/4/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78260,45,
Digital Banking,2020M11,11/6/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78253,53,
Digital Banking,2020M11,11/5/2020,6,,6,10,7,6,6,6,6,6,PB ,Deposits,78015,73,
Digital Banking,2020M11,11/5/2020,6,,6,9,6,6,5,6,6,7,CB ,Deposits,78152,62,
Digital Banking,2020M11,11/6/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78247,50,
Digital Banking,2020M11,11/5/2020,7,,5,7,5,6,3,6,6,6,CB ,Deposits,78231,58,
Digital Banking,2020M11,11/6/2020,7,,7,10,7,7,7,7,7,7,CB ,Loans,78213,49,
Digital Banking,2020M11,11/5/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78028,23,
Digital Banking,2020M11,11/6/2020,6,,6,9,6,5,6,7,7,7,PB ,Loans,37206,30,
Digital Banking,2020M11,11/10/2020,6,,4,5,6,6,5,5,6,6,CB ,Deposits,78109,71,
Digital Banking,2020M11,11/10/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78209,75,
Digital Banking,2020M11,11/9/2020,7,,7,9,7,5,7,5,6,7,CB ,Deposits,78247,75,
Digital Banking,2020M11,11/9/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78249,40,
Digital Banking,2020M11,11/10/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78247,66,
Digital Banking,2020M11,11/11/2020,6,,6,10,6,6,6,6,6,7,PB ,Loans,78217,59,
Digital Banking,2020M11,11/10/2020,5,,5,8,6,6,6,5,6,6,CB ,Deposits,78257,63,
Digital Banking,2020M11,11/11/2020,7,,7,10,7,5,7,7,6,6,PB ,Loans,78624,62,
Digital Banking,2020M11,11/13/2020,6,,6,7,6,6,3,5,6,6,CB ,Deposits,78247,70,
Digital Banking,2020M11,11/12/2020,4,,6,9,7,7,7,5,7,7,CB ,Deposits,78247,50,
Digital Banking,2020M11,11/12/2020,7,,7,10,6,6,6,7,6,7,CB ,Deposits,78258,72,
Digital Banking,2020M11,11/12/2020,6,,5,8,5,4,6,6,6,7,CB ,Deposits,78270,70,
Digital Banking,2020M11,11/16/2020,5,,5,5,5,6,5,4,5,5,CB ,Deposits,78217,82,
Digital Banking,2020M11,11/12/2020,7,,6,9,6,6,6,6,6,7,CB ,Deposits,78631,73,
Digital Banking,2020M11,11/12/2020,7,,7,10,7,7,7,7,7,7,CB ,Loans,78244,59,
Digital Banking,2020M11,11/13/2020,4,,4,4,4,5,6,1,4,4,CB ,Deposits,78259,60,
Digital Banking,2020M11,11/12/2020,7,,6,10,5,5,5,4,5,6,CB ,Loans,78210,76,
Digital Banking,2020M11,11/12/2020,7,,7,10,7,7,6,7,7,7,CB ,Deposits,78249,70,
Digital Banking,2020M11,11/13/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78248,68,
Digital Banking,2020M11,11/13/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78230,86,
Digital Banking,2020M11,11/13/2020,6,,7,10,7,7,6,6,7,7,CB ,Deposits,78254,38,
Digital Banking,2020M11,11/13/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78217,71,
Digital Banking,2020M11,11/13/2020,6,,7,10,4,7,4,7,7,7,CB ,Deposits,78861,52,
Digital Banking,2020M11,11/13/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78017,39,
Digital Banking,2020M11,11/12/2020,7,,7,10,7,7,6,7,7,7,CB ,Deposits,78620,73,
Digital Banking,2020M11,11/13/2020,2,,4,0,4,4,5,4,4,4,CB ,Deposits,78070,59,
Digital Banking,2020M11,11/13/2020,7,,7,10,7,7,7,7,7,7,PB ,Deposits,78218,62,
Digital Banking,2020M11,11/14/2020,5,,5,8,7,6,5,5,6,7,CB ,Deposits,78253,34,
Digital Banking,2020M11,11/16/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78108,69,
Digital Banking,2020M11,11/17/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,79549,60,
Digital Banking,2020M11,11/17/2020,6,,6,7,6,6,6,6,7,7,CB ,Deposits,78861,59,
Digital Banking,2020M11,11/19/2020,5,,5,7,6,5,5,6,7,6,CB ,Deposits,78247,65,
Digital Banking,2020M11,11/19/2020,6,,6,9,7,6,6,6,7,6,CB ,Deposits,78245,78,
Digital Banking,2020M11,11/20/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78258,59,
Digital Banking,2020M11,11/20/2020,7,,6,10,6,6,7,7,7,7,CB ,Deposits,78251,57,
Digital Banking,2020M11,11/20/2020,5,,6,8,6,6,4,6,6,5,CB ,Deposits,78109,52,
Digital Banking,2020M11,11/20/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78233,62,
Digital Banking,2020M11,11/21/2020,5,,5,6,5,5,5,6,5,6,BB ,Deposits,78156,71,
Digital Banking,2020M11,11/20/2020,5,,7,10,7,6,6,5,6,6,CB ,Deposits,78619,58,
Digital Banking,2020M11,11/24/2020,7,,6,10,5,6,6,6,6,6,CB ,Deposits,78230,68,
Digital Banking,2020M11,11/27/2020,6,,7,10,7,7,6,7,7,7,CB ,Deposits,78063,68,
Digital Banking,2020M11,11/25/2020,7,,7,10,7,6,6,6,7,7,CB ,Deposits,78148,71,
Digital Banking,2020M11,11/25/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78155,55,
Digital Banking,2020M11,11/29/2020,5,,6,9,6,5,6,6,7,7,CB ,Deposits,78230,66,
Digital Banking,2020M11,11/24/2020,7,,7,10,7,7,7,6,7,7,CB ,Deposits,78239,88,
Digital Banking,2020M11,11/26/2020,6,,7,10,7,5,7,7,7,7,PB ,Deposits,78258,69,
Digital Banking,2020M11,11/29/2020,7,,7,10,7,7,7,4,7,7,CB ,Deposits,78248,66,
Digital Banking,2020M11,11/25/2020,7,,7,7,7,7,7,7,7,7,CB ,Loans,78148,51,
Digital Banking,2020M11,11/28/2020,7,,7,10,7,7,7,7,7,7,BB ,Deposits,78070,79,
Digital Banking,2020M11,11/25/2020,6,,5,7,6,6,6,6,7,7,CB ,Deposits,78220,48,
Digital Banking,2020M11,11/25/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78676,63,
Digital Banking,2020M11,11/25/2020,7,,7,10,7,7,5,6,7,6,CB ,Deposits,78861,29,
Digital Banking,2020M11,11/27/2020,7,,7,10,7,6,5,6,7,7,CB ,Deposits,78055,66,
Digital Banking,2020M11,11/28/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78070,63,
Digital Banking,2020M11,11/27/2020,6,,5,8,6,6,6,6,6,6,CB ,Deposits,78666,67,
Digital Banking,2020M11,11/27/2020,6,,7,10,6,5,5,6,6,6,CB ,Deposits,78248,78,
Digital Banking,2020M11,11/27/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78130,67,
Digital Banking,2020M11,11/27/2020,7,,7,10,7,7,6,7,7,7,CB ,Deposits,78154,69,
Digital Banking,2020M12,12/2/2020,3,,2,2,3,3,3,4,3,3,CB ,Deposits,9722,52,
Digital Banking,2020M12,12/2/2020,7,,7,10,5,7,7,7,6,7,CB ,Deposits,78363,49,
Digital Banking,2020M12,12/2/2020,7,,7,10,7,6,6,6,6,7,CB ,Deposits,78209,58,
Digital Banking,2020M12,12/2/2020,6,,5,8,6,6,5,5,5,6,CB ,Deposits,78215,38,
Digital Banking,2020M12,12/1/2020,6,,5,3,6,6,6,6,6,6,CB ,Deposits,78745,25,
Digital Banking,2020M12,12/2/2020,7,,7,10,7,7,7,6,7,7,PB ,Deposits,78209,53,
Digital Banking,2020M12,12/2/2020,6,,6,7,6,6,6,6,6,6,CB ,Deposits,78023,71,
Digital Banking,2020M12,12/2/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78258,43,
Digital Banking,2020M12,12/2/2020,6,,6,10,7,6,6,6,6,6,CB ,Loans,78861,72,
Digital Banking,2020M12,12/3/2020,6,,7,10,7,7,7,7,7,7,CB ,Deposits,78231,63,
Digital Banking,2020M12,12/2/2020,7,,7,10,7,7,4,7,7,7,CB ,Deposits,78676,59,
Digital Banking,2020M12,12/2/2020,6,,6,8,6,6,6,6,6,6,CB ,Deposits,78255,54,
Digital Banking,2020M12,12/4/2020,6,,6,10,7,7,6,6,6,7,PB ,Deposits,78209,64,
Digital Banking,2020M12,12/4/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78254,58,
Digital Banking,2020M12,12/4/2020,5,,6,9,6,6,6,6,6,5,CB ,Deposits,78247,57,
Digital Banking,2020M12,12/4/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78209,34,
Digital Banking,2020M12,12/4/2020,2,,1,0,4,4,2,4,3,1,CB ,Deposits,78239,32,
Digital Banking,2020M12,12/5/2020,6,,7,10,7,7,7,7,7,7,CB ,Deposits,78201,73,
Digital Banking,2020M12,12/4/2020,5,,7,10,4,4,4,1,3,6,CB ,Deposits,78239,44,
Digital Banking,2020M12,12/5/2020,5,,7,10,6,6,5,6,6,6,CB ,Deposits,78278,80,
Digital Banking,2020M12,12/9/2020,7,,6,10,7,7,7,6,5,7,CB ,Deposits,78238,74,
Digital Banking,2020M12,12/4/2020,6,,6,10,6,6,5,6,6,6,CB ,Deposits,78101,70,
Digital Banking,2020M12,12/5/2020,7,,6,10,7,6,7,6,6,7,CB ,Deposits,78028,68,
Digital Banking,2020M12,12/5/2020,6,,7,9,6,6,4,7,6,7,CB ,Deposits,78070,59,
Digital Banking,2020M12,12/5/2020,7,,7,10,7,7,7,7,7,7,CB ,Loans,78009,48,
Digital Banking,2020M12,12/8/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78737,76,
Digital Banking,2020M12,12/8/2020,6,,6,8,7,7,7,7,7,7,CB ,Deposits,78130,56,
Digital Banking,2020M12,12/8/2020,6,,6,10,6,7,6,5,5,7,CB ,Deposits,78666,35,
Digital Banking,2020M12,12/7/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78232,60,
Digital Banking,2020M12,12/11/2020,7,,7,10,6,7,6,6,7,6,CB ,Loans,78109,66,
Digital Banking,2020M12,12/11/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78623,69,
Digital Banking,2020M12,12/9/2020,7,,7,10,7,7,7,7,7,7,BB ,Deposits,78063,51,
Digital Banking,2020M12,12/11/2020,5,,6,8,7,5,5,6,6,6,CB ,Deposits,78070,58,
Digital Banking,2020M12,12/9/2020,5,,5,7,5,5,5,5,5,6,CB ,Deposits,78624,76,
Digital Banking,2020M12,12/10/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78258,71,
Digital Banking,2020M12,12/13/2020,7,,6,10,6,7,7,5,6,7,CB ,Deposits,78247,68,
Digital Banking,2020M12,12/10/2020,6,,6,10,6,6,6,6,6,6,CB ,Deposits,78023,66,
Digital Banking,2020M12,12/10/2020,5,,6,10,5,6,5,6,7,7,CB ,Deposits,78737,65,
Digital Banking,2020M12,12/12/2020,7,,6,9,6,6,6,6,6,6,CB ,Deposits,78748,78,
Digital Banking,2020M12,12/11/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78247,69,
Digital Banking,2020M12,12/13/2020,5,,7,10,7,6,6,6,7,6,CB ,Deposits,78130,89,
Digital Banking,2020M12,12/14/2020,7,,7,10,7,5,6,6,7,6,CB ,Deposits,78028,86,
Digital Banking,2020M12,12/15/2020,6,,7,8,6,6,6,6,7,7,CB ,Deposits,78132,74,
Digital Banking,2020M12,12/14/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78652,56,
Digital Banking,2020M12,12/15/2020,5,,6,9,6,6,6,5,6,6,BB ,Deposits,78232,70,
Digital Banking,2020M12,12/17/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78258,64,
Digital Banking,2020M12,12/15/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78230,73,
Digital Banking,2020M12,12/15/2020,7,,7,10,7,6,6,6,7,7,CB ,Deposits,78121,59,
Digital Banking,2020M12,12/15/2020,6,,5,7,7,6,6,5,6,6,CB ,Deposits,78227,38,
Digital Banking,2020M12,12/16/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78217,45,
Digital Banking,2020M12,12/16/2020,6,,7,10,6,6,6,6,6,6,CB ,Deposits,78209,76,
Digital Banking,2020M12,12/16/2020,1,,4,5,1,3,7,4,3,7,CB ,Deposits,78232,71,
Digital Banking,2020M12,12/17/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78209,59,
Digital Banking,2020M12,12/17/2020,5,,6,8,6,6,6,6,6,6,CB ,Deposits,78152,61,
Digital Banking,2020M12,12/17/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,21774,66,
Digital Banking,2020M12,12/17/2020,6,,6,4,7,6,6,6,6,6,CB ,Deposits,78248,56,
Digital Banking,2020M12,12/18/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78624,82,
Digital Banking,2020M12,12/19/2020,5,,5,7,5,5,5,6,5,5,CB ,Deposits,78610,70,
Digital Banking,2020M12,12/17/2020,6,,5,8,6,4,6,6,6,6,BB ,Deposits,78610,55,
Digital Banking,2020M12,12/19/2020,7,,6,9,6,6,6,6,6,7,CB ,Loans,78240,64,
Digital Banking,2020M12,12/19/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78016,55,
Digital Banking,2020M12,12/19/2020,5,,5,7,6,6,6,6,6,6,CB ,Deposits,78209,84,
Digital Banking,2020M12,12/21/2020,4,,7,6,7,7,7,1,1,7,CB ,Deposits,78070,41,
Digital Banking,2020M12,12/24/2020,7,,7,10,7,7,6,7,7,7,CB ,Deposits,31548,62,
Digital Banking,2020M12,12/21/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78230,72,
Digital Banking,2020M12,12/22/2020,6,,7,10,7,6,7,6,6,6,CB ,Deposits,78209,65,
Digital Banking,2020M12,12/22/2020,5,,4,5,4,4,3,5,3,3,CB ,Deposits,78155,18,
Digital Banking,2020M12,12/23/2020,6,,7,10,7,7,7,7,7,7,PB ,Deposits,78257,83,
Digital Banking,2020M12,12/24/2020,7,,6,9,6,6,6,6,6,6,CB ,Deposits,78230,82,
Digital Banking,2020M12,12/24/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78217,26,
Digital Banking,2020M12,12/29/2020,2,,3,2,1,1,1,1,1,4,CB ,Deposits,78217,76,
Digital Banking,2020M12,12/28/2020,5,,7,10,7,7,5,5,7,7,CB ,Loans,78070,33,
Digital Banking,2020M12,12/30/2020,6,,7,10,6,6,6,7,6,7,CB ,Deposits,78610,81,
Digital Banking,2020M12,12/30/2020,6,,7,10,7,7,6,7,7,7,CB ,Deposits,78666,44,
Digital Banking,2020M12,12/31/2020,6,,7,10,6,6,7,7,7,7,CB ,Deposits,78247,74,
Digital Banking,2021M01,1/1/2021,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78861,60,
Digital Banking,2021M01,1/5/2021,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78660,62,
Digital Banking,2021M01,1/4/2021,7,,7,10,7,7,5,6,6,6,CB ,Deposits,78248,77,
Digital Banking,2021M01,1/4/2021,7,,7,10,7,7,7,7,7,7,BB ,Deposits,78114,63,
Digital Banking,2021M01,1/5/2021,6,,7,10,6,7,7,6,7,7,CB ,Deposits,78232,84,
Digital Banking,2021M01,1/5/2021,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78209,67,
Digital Banking,2021M01,1/5/2021,5,,6,6,7,7,5,5,7,7,CB ,Deposits,78059,64,
Digital Banking,2021M01,1/7/2021,7,,7,10,7,7,7,6,7,7,CB ,Deposits,78003,72,
Digital Banking,2021M01,1/7/2021,7,,7,10,6,6,6,5,6,6,CB ,Loans,78070,74,
Digital Banking,2021M01,1/7/2021,7,,7,9,7,7,7,7,7,7,CB ,Deposits,78217,60,
Digital Banking,2021M01,1/7/2021,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78223,38,
Digital Banking,2021M01,1/7/2021,6,,3,4,6,6,6,6,6,6,CB ,Deposits,78249,66,
Digital Banking,2021M01,1/9/2021,7,,7,10,7,7,7,7,6,7,CB ,Loans,78233,72,
Digital Banking,2021M01,1/7/2021,7,,6,10,7,7,5,6,7,6,CB ,Deposits,78249,69,
Digital Banking,2021M01,1/7/2021,6,,6,8,7,3,4,4,5,5,CB ,Deposits,78676,76,
Digital Banking,2021M01,1/7/2021,1,,7,10,7,7,7,7,7,7,CB ,Deposits,78245,41,
Digital Banking,2021M01,1/8/2021,7,,7,10,7,4,7,7,7,7,CB ,Deposits,78253,30,
Digital Banking,2021M01,1/9/2021,7,,7,10,7,7,7,7,7,7,CB ,Loans,78209,67,
Digital Banking,2021M01,1/7/2021,4,,5,5,5,5,5,4,5,7,CB ,Deposits,78013,25,
Digital Banking,2021M01,1/9/2021,7,,7,10,7,7,7,7,7,7,PB ,Loans,78070,74,
Digital Banking,2021M01,1/8/2021,7,,6,10,5,3,4,4,5,6,CB ,Loans,78727,63,
Digital Banking,2021M01,1/12/2021,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78233,77,
Digital Banking,2021M01,1/11/2021,7,,6,7,5,4,5,4,5,6,CB ,Deposits,78260,72,
Digital Banking,2021M01,1/11/2021,7,,4,8,6,7,6,5,6,6,CB ,Deposits,78217,81,
Digital Banking,2021M01,1/11/2021,5,,5,7,6,4,4,4,5,6,PB ,Deposits,78070,45,
Digital Banking,2021M01,1/12/2021,7,,7,10,7,7,7,7,7,7,CB ,Loans,78245,65,
Digital Banking,2021M01,1/12/2021,7,,7,10,7,7,4,6,6,7,CB ,Deposits,78155,54,
Digital Banking,2021M01,1/12/2021,7,,7,10,7,7,7,7,7,7,CB ,Loans,78610,56,
Digital Banking,2021M01,1/13/2021,5,,5,6,5,6,5,2,5,6,CB ,Deposits,78130,25,
Digital Banking,2021M01,1/12/2021,5,,7,10,7,6,3,5,7,7,PB ,Deposits,78209,43,
Digital Banking,2021M01,1/13/2021,6,,7,10,6,6,4,5,6,7,CB ,Deposits,78640,39,
Digital Banking,2021M01,1/14/2021,7,,6,9,7,6,5,6,6,7,CB ,Deposits,78209,56,
Digital Banking,2021M01,1/14/2021,7,,6,9,7,7,7,7,7,7,PB ,Deposits,78248,70,
Digital Banking,2021M01,1/13/2021,6,,6,8,6,5,5,6,6,5,CB ,Loans,78620,59,
Digital Banking,2021M01,1/13/2021,6,,7,10,7,6,6,4,5,6,PB ,Deposits,78738,51,
Digital Banking,2021M01,1/14/2021,6,,5,7,7,7,4,5,6,4,CB ,Loans,21144,52,
Digital Banking,2021M01,1/14/2021,7,,7,10,7,7,7,6,7,7,CB ,Deposits,78070,59,
